yearID,teamID,team_name,wins,losses,running_average_wins,avg_weight,avg_height,roster_size,avg_games_played,median_games_played
1962,SFN,"San Francisco Giants",103,62,89,185.00,72.61,31,65,46
1962,SLN,"St. Louis Cardinals",84,78,83,182.24,71.81,37,59,38
1962,WS2,"Washington Senators",60,101,61,184.58,72.56,36,59,44
1961,BAL,"Baltimore Orioles",95,67,86,189.44,73.03,36,58,35
1961,BOS,"Boston Red Sox",76,86,72,185.44,72.91,32,62,33
1961,CHA,"Chicago White Sox",86,76,89,184.23,72.10,39,53,39
1961,CHN,"Chicago Cubs",64,90,66,187.76,73.03,37,54,36
1961,CIN,"Cincinnati Reds",93,61,78,188.32,73.41,37,53,34
1961,CLE,"Cleveland Indians",78,83,81,187.72,72.81,36,54,37
1961,DET,"Detroit Tigers",101,61,83,187.90,73.10,42,49,24
1961,KC1,"Kansas City Athletics",61,100,62,185.71,72.25,52,41,25
1961,LAA,"Los Angeles Angels",70,91,70,185.22,72.11,46,48,40
1961,LAN,"Los Angeles Dodgers",89,65,86,185.74,73.15,34,61,47
1961,MIN,"Minnesota Twins",70,90,70,183.83,72.48,42,49,35
1961,ML1,"Milwaukee Braves",83,71,86,186.70,72.90,40,46,28
1961,NYA,"New York Yankees",109,53,95,185.81,72.17,36,54,30
1961,PHI,"Philadelphia Phillies",47,107,57,185.18,72.32,38,55,41
1961,PIT,"Pittsburgh Pirates",75,79,83,183.57,72.32,37,51,31
1961,SFN,"San Francisco Giants",85,69,82,183.19,72.63,32,61,40
1961,SLN,"St. Louis Cardinals",80,74,79,185.70,72.35,40,52,34
1961,WS2,"Washington Senators",61,100,61,183.12,72.57,42,48,33
1960,BAL,"Baltimore Orioles",89,65,79,185.10,72.54,41,51,36
1960,BOS,"Boston Red Sox",65,89,73,186.24,73.26,42,49,35
1960,CHA,"Chicago White Sox",87,67,88,185.85,72.18,39,50,33
1960,CHN,"Chicago Cubs",60,94,69,189.72,73.04,47,45,33
1960,CIN,"Cincinnati Reds",67,87,72,184.51,72.83,41,50,37
1960,CLE,"Cleveland Indians",76,78,81,189.11,72.61,44,44,29
1960,DET,"Detroit Tigers",71,83,75,187.54,72.57,37,53,34
1960,KC1,"Kansas City Athletics",58,96,66,188.00,72.51,41,48,28
1960,LAN,"Los Angeles Dodgers",82,72,80,185.30,72.57,37,54,38
1960,ML1,"Milwaukee Braves",88,66,89,187.53,72.92,36,52,36
1960,NYA,"New York Yankees",97,57,89,184.26,72.13,38,55,35
1960,PHI,"Philadelphia Phillies",59,95,64,187.35,72.40,40,50,35
1960,PIT,"Pittsburgh Pirates",95,59,86,185.16,72.41,37,52,29
1960,SFN,"San Francisco Giants",79,75,81,184.82,72.76,33,59,40
1960,SLN,"St. Louis Cardinals",86,68,76,184.72,72.38,47,45,29
1960,WS1,"Washington Senators",73,81,66,185.32,72.65,37,57,40
1959,BAL,"Baltimore Orioles",74,80,75,181.51,72.29,41,51,33
1959,BOS,"Boston Red Sox",75,79,79,188.12,73.24,41,49,30
1959,CHA,"Chicago White Sox",94,60,89,186.55,72.30,40,51,34
1959,CHN,"Chicago Cubs",74,80,69,185.51,72.85,39,52,37
1959,CIN,"Cincinnati Redlegs",74,80,77,188.28,72.79,39,50,36
1959,CLE,"Cleveland Indians",89,65,81,181.98,72.46,41,45,29
1959,DET,"Detroit Tigers",76,78,77,184.89,72.54,37,52,39
1959,KC1,"Kansas City Athletics",66,88,66,185.77,72.70,43,46,35
1959,LAN,"Los Angeles Dodgers",88,68,80,184.82,72.21,38,53,35
1959,ML1,"Milwaukee Braves",86,70,91,184.32,72.54,37,52,31
1959,NYA,"New York Yankees",79,75,90,186.43,72.32,37,53,38
1959,PHI,"Philadelphia Phillies",64,90,70,184.97,72.57,37,53,35
1959,PIT,"Pittsburgh Pirates",78,76,75,186.35,72.41,37,53,36
1959,SFN,"San Francisco Giants",83,71,82,187.97,72.91,34,58,43
1959,SLN,"St. Louis Cardinals",71,83,77,186.02,72.61,49,44,23
1959,WS1,"Washington Senators",63,91,60,182.33,72.28,40,49,34
1958,BAL,"Baltimore Orioles",74,79,73,181.87,72.13,38,55,32
1958,BOS,"Boston Red Sox",79,75,82,187.63,72.80,35,55,39
1958,CHA,"Chicago White Sox",82,72,86,188.88,72.23,40,50,29
1958,CHN,"Chicago Cubs",72,82,65,185.20,72.72,46,44,20
1958,CIN,"Cincinnati Redlegs",76,78,82,189.05,72.81,43,49,37
1958,CLE,"Cleveland Indians",77,76,80,181.21,72.42,43,47,33
1958,DET,"Detroit Tigers",77,77,79,185.89,72.77,44,44,30
1958,KC1,"Kansas City Athletics",73,81,61,183.29,72.05,42,47,31
1958,LAN,"Los Angeles Dodgers",71,83,71,187.19,72.58,43,47,35
1958,ML1,"Milwaukee Braves",92,62,93,185.97,73.00,35,53,31
1958,NYA,"New York Yankees",92,62,96,182.66,71.75,32,57,33
1958,PHI,"Philadelphia Phillies",69,85,72,189.71,72.71,41,47,36
1958,PIT,"Pittsburgh Pirates",84,70,71,185.58,72.39,36,53,37
1958,SFN,"San Francisco Giants",80,74,80,184.36,72.64,39,55,44
1958,SLN,"St. Louis Cardinals",72,82,78,180.79,72.33,42,49,30
1958,WS1,"Washington Senators",61,93,58,183.41,72.13,39,52,32
1957,BAL,"Baltimore Orioles",76,76,67,182.00,71.95,43,47,33
1957,BOS,"Boston Red Sox",82,72,83,186.14,72.94,36,52,29
1957,BRO,"Brooklyn Dodgers",84,70,92,181.40,71.91,35,53,35
1957,CHA,"Chicago White Sox",90,64,89,188.69,72.47,36,54,38
1957,CHN,"Chicago Cubs",62,92,65,184.91,72.68,44,47,31
1957,CIN,"Cincinnati Redlegs",80,74,82,186.77,72.46,39,54,43
1957,CLE,"Cleveland Indians",76,77,86,186.08,72.63,38,52,36
1957,DET,"Detroit Tigers",78,76,80,185.14,72.72,43,45,36
1957,KC1,"Kansas City Athletics",59,94,58,183.21,72.08,38,53,44
1957,ML1,"Milwaukee Braves",95,59,91,185.87,73.05,39,48,34
1957,NY1,"New York Giants",69,85,72,180.92,72.55,38,55,47
1957,NYA,"New York Yankees",98,56,97,182.39,72.13,31,61,43
1957,PHI,"Philadelphia Phillies",77,77,75,185.94,72.31,35,56,37
1957,PIT,"Pittsburgh Pirates",62,92,63,186.03,72.73,40,51,34
1957,SLN,"St. Louis Cardinals",87,67,77,184.00,72.54,39,51,33
1957,WS1,"Washington Senators",55,99,56,185.41,72.61,41,49,39
1956,BAL,"Baltimore Orioles",69,85,60,183.00,72.02,48,42,32
1956,BOS,"Boston Red Sox",84,70,79,184.41,72.35,34,57,39
1956,BRO,"Brooklyn Dodgers",93,61,94,183.83,72.34,35,54,34
1956,CHA,"Chicago White Sox",85,69,90,184.73,72.22,41,48,28
1956,CHN,"Chicago Cubs",60,94,65,184.68,72.84,37,52,32
1956,CIN,"Cincinnati Redlegs",91,63,80,189.36,72.33,39,52,37
1956,CLE,"Cleveland Indians",88,66,97,183.86,72.49,35,55,38
1956,DET,"Detroit Tigers",82,72,76,183.72,72.79,39,48,35
1956,KC1,"Kansas City Athletics",52,102,58,182.93,71.73,44,47,33
1956,ML1,"Milwaukee Braves",92,62,89,182.85,73.00,33,59,38
1956,NY1,"New York Giants",67,87,81,181.45,72.23,40,51,44
1956,NYA,"New York Yankees",97,57,99,185.74,72.37,38,51,32
1956,PHI,"Philadelphia Phillies",71,83,74,183.54,72.35,37,51,39
1956,PIT,"Pittsburgh Pirates",66,88,60,182.64,72.29,42,50,32
1956,SLN,"St. Louis Cardinals",76,78,72,181.46,71.89,46,44,33
1956,WS1,"Washington Senators",59,95,59,182.30,72.36,33,61,43
1955,BAL,"Baltimore Orioles",57,97,56,185.09,71.96,54,39,26
1955,BOS,"Boston Red Sox",84,70,79,187.90,72.93,40,46,26
1955,BRO,"Brooklyn Dodgers",98,55,98,184.41,72.09,32,57,39
1955,CHA,"Chicago White Sox",91,63,91,185.32,72.11,44,45,28
1955,CHN,"Chicago Cubs",72,81,67,187.16,73.41,37,51,33
1955,CIN,"Cincinnati Redlegs",75,79,72,187.41,72.32,41,49,32
1955,CLE,"Cleveland Indians",93,61,99,183.28,72.37,43,48,36
1955,DET,"Detroit Tigers",79,75,69,184.37,72.98,41,45,28
1955,KC1,"Kansas City Athletics",63,91,63,185.06,72.31,52,39,22
1955,ML1,"Milwaukee Braves",85,69,89,182.47,73.03,32,56,36
1955,NY1,"New York Giants",80,74,82,181.33,72.06,33,62,55
1955,NYA,"New York Yankees",96,58,99,185.68,72.08,40,49,29
1955,PHI,"Philadelphia Phillies",77,77,78,182.09,72.45,44,41,19
1955,PIT,"Pittsburgh Pirates",60,94,54,184.93,72.60,42,46,35
1955,SLN,"St. Louis Cardinals",68,86,74,182.93,72.35,40,51,29
1955,WS1,"Washington Senators",53,101,65,179.50,72.15,40,50,40
1954,BAL,"Baltimore Orioles",54,100,54,185.50,72.34,38,49,35
1954,BOS,"Boston Red Sox",69,85,76,185.92,72.94,36,55,33
1954,BRO,"Brooklyn Dodgers",92,62,98,182.83,71.77,35,53,36
1954,CHA,"Chicago White Sox",94,60,88,182.95,71.71,38,50,38
1954,CHN,"Chicago Cubs",64,90,69,184.74,72.63,38,50,33
1954,CIN,"Cincinnati Redlegs",74,80,70,184.08,72.50,38,52,36
1954,CLE,"Cleveland Indians",111,43,99,185.26,72.23,35,55,42
1954,DET,"Detroit Tigers",68,86,59,186.53,72.81,36,53,35
1954,ML1,"Milwaukee Braves",89,65,91,183.68,73.00,31,59,40
1954,NY1,"New York Giants",97,57,86,183.32,72.29,38,52,29
1954,NYA,"New York Yankees",103,51,99,186.08,71.79,39,52,32
1954,PHA,"Philadelphia Athletics",51,103,63,185.63,72.58,38,49,27
1954,PHI,"Philadelphia Phillies",75,79,82,183.68,72.55,31,55,35
1954,PIT,"Pittsburgh Pirates",53,101,48,185.03,72.46,37,52,33
1954,SLN,"St. Louis Cardinals",72,82,81,183.31,71.94,36,57,38
1954,WS1,"Washington Senators",66,88,73,181.22,72.31,32,57,32
1953,BOS,"Boston Red Sox",84,69,82,183.43,73.03,37,53,37
1953,BRO,"Brooklyn Dodgers",105,49,99,183.00,71.88,32,59,37
1953,CHA,"Chicago White Sox",89,65,84,182.97,71.97,36,53,31
1953,CHN,"Chicago Cubs",65,89,68,183.03,72.58,40,49,30
1953,CIN,"Cincinnati Reds",68,86,68,183.86,71.97,35,54,30
1953,CLE,"Cleveland Indians",92,62,93,187.17,72.64,36,53,38
1953,DET,"Detroit Tigers",60,94,61,187.35,72.74,43,46,23
1953,ML1,"Milwaukee Braves",92,62,92,186.00,72.68,31,60,36
1953,NY1,"New York Giants",70,84,87,184.59,72.38,32,61,37
1953,NYA,"New York Yankees",99,52,97,184.32,71.68,37,52,33
1953,PHA,"Philadelphia Athletics",59,95,69,185.17,72.19,36,51,35
1953,PHI,"Philadelphia Phillies",83,71,81,185.07,72.55,29,62,47
1953,PIT,"Pittsburgh Pirates",50,104,52,182.07,71.93,44,45,35
1953,SLA,"St. Louis Browns",54,100,57,184.24,72.26,38,51,34
1953,SLN,"St. Louis Cardinals",83,71,84,183.66,71.83,41,49,30
1953,WS1,"Washington Senators",76,76,72,179.54,71.67,39,44,23
1952,BOS,"Boston Red Sox",76,78,86,185.81,72.83,48,39,24
1952,BRO,"Brooklyn Dodgers",96,57,94,182.40,71.80,35,54,34
1952,BSN,"Boston Braves",64,89,74,186.38,72.59,34,54,38
1952,CHA,"Chicago White Sox",81,73,74,181.33,71.98,40,49,35
1952,CHN,"Chicago Cubs",77,77,68,185.86,72.31,35,52,34
1952,CIN,"Cincinnati Reds",69,85,68,185.58,72.64,36,51,32
1952,CLE,"Cleveland Indians",93,61,93,187.39,72.31,36,52,36
1952,DET,"Detroit Tigers",50,104,73,184.09,72.46,46,41,33
1952,NY1,"New York Giants",92,62,92,184.05,72.41,37,52,35
1952,NYA,"New York Yankees",95,59,97,183.51,71.56,39,46,21
1952,PHA,"Philadelphia Athletics",79,75,67,186.29,72.40,35,50,34
1952,PHI,"Philadelphia Phillies",87,67,84,183.75,72.41,32,53,35
1952,PIT,"Pittsburgh Pirates",42,112,54,183.13,72.36,45,43,29
1952,SLA,"St. Louis Browns",64,90,58,181.52,72.00,48,42,31
1952,SLN,"St. Louis Cardinals",88,66,82,182.02,71.95,41,45,25
1952,WS1,"Washington Senators",78,76,69,180.65,72.05,43,41,22
1951,BOS,"Boston Red Sox",87,67,92,185.95,72.39,38,48,34
1951,BRO,"Brooklyn Dodgers",97,60,94,181.94,72.19,36,54,34
1951,BSN,"Boston Braves",76,78,78,182.55,72.18,33,56,33
1951,CHA,"Chicago White Sox",81,73,68,179.37,71.66,41,46,27
1951,CHN,"Chicago Cubs",62,92,62,184.27,72.32,37,52,41
1951,CIN,"Cincinnati Reds",68,86,65,184.94,72.79,33,57,41
1951,CLE,"Cleveland Indians",93,61,91,184.95,72.65,37,49,27
1951,DET,"Detroit Tigers",73,81,85,183.66,72.43,35,54,37
1951,NY1,"New York Giants",98,59,86,182.15,72.06,34,54,30
1951,NYA,"New York Yankees",98,56,98,186.10,71.59,41,46,25
1951,PHA,"Philadelphia Athletics",70,84,68,185.15,72.12,34,52,36
1951,PHI,"Philadelphia Phillies",73,81,82,184.30,72.27,37,51,30
1951,PIT,"Pittsburgh Pirates",64,90,64,181.69,72.16,45,46,36
1951,SLA,"St. Louis Browns",52,102,54,182.75,71.65,52,36,23
1951,SLN,"St. Louis Cardinals",81,73,85,182.27,71.76,45,41,21
1951,WS1,"Washington Senators",62,92,60,182.74,72.13,38,46,24
1950,BOS,"Boston Red Sox",94,60,95,185.56,72.49,41,42,22
1950,BRO,"Brooklyn Dodgers",89,65,90,182.27,72.43,37,49,36
1950,BSN,"Boston Braves",83,71,83,183.34,72.46,35,52,36
1950,CHA,"Chicago White Sox",60,94,58,179.51,71.58,43,44,31
1950,CHN,"Chicago Cubs",64,89,63,186.13,72.47,32,59,41
1950,CIN,"Cincinnati Reds",66,87,64,185.91,72.53,34,53,38
1950,CLE,"Cleveland Indians",92,62,93,187.63,72.70,30,61,36
1950,DET,"Detroit Tigers",95,59,87,183.10,72.07,30,60,39
1950,NY1,"New York Giants",86,68,79,183.15,72.09,34,54,34
1950,NYA,"New York Yankees",98,56,96,187.63,72.05,38,49,30
1950,PHA,"Philadelphia Athletics",52,102,72,183.42,72.09,33,52,41
1950,PHI,"Philadelphia Phillies",91,63,79,184.16,72.06,32,58,35
1950,PIT,"Pittsburgh Pirates",57,96,70,179.28,71.83,40,50,40
1950,SLA,"St. Louis Browns",58,96,57,184.22,72.17,36,53,33
1950,SLN,"St. Louis Cardinals",78,75,86,185.20,72.13,40,46,31
1950,WS1,"Washington Senators",67,87,58,180.37,71.85,41,44,22
1949,BOS,"Boston Red Sox",96,58,92,185.97,72.29,35,47,21
1949,BRO,"Brooklyn Dodgers",97,57,92,181.26,72.09,34,54,39
1949,BSN,"Boston Braves",75,79,84,183.56,72.06,34,55,37
1949,CHA,"Chicago White Sox",63,91,61,182.02,71.77,44,41,26
1949,CHN,"Chicago Cubs",61,93,65,182.00,71.85,40,47,36
1949,CIN,"Cincinnati Reds",62,92,66,187.34,72.40,35,54,36
1949,CLE,"Cleveland Indians",89,65,89,186.25,72.34,32,58,35
1949,DET,"Detroit Tigers",87,67,83,184.06,72.06,31,59,38
1949,NY1,"New York Giants",73,81,77,180.53,71.83,40,48,37
1949,NYA,"New York Yankees",97,57,96,188.03,72.03,37,51,37
1949,PHA,"Philadelphia Athletics",81,73,81,182.71,71.39,28,60,37
1949,PHI,"Philadelphia Phillies",81,73,70,184.36,72.00,33,55,42
1949,PIT,"Pittsburgh Pirates",71,83,72,182.14,71.65,37,51,35
1949,SLA,"St. Louis Browns",53,101,57,183.89,72.00,37,53,40
1949,SLN,"St. Louis Cardinals",96,58,90,185.30,72.27,37,51,35
1949,WS1,"Washington Senators",50,104,57,182.16,72.51,37,51,36
1948,BOS,"Boston Red Sox",96,59,94,185.09,72.15,34,50,29
1948,BRO,"Brooklyn Dodgers",84,70,91,180.10,71.98,40,49,36
1948,BSN,"Boston Braves",91,62,86,185.31,72.09,35,52,37
1948,CHA,"Chicago White Sox",51,101,65,181.35,72.15,34,53,32
1948,CHN,"Chicago Cubs",64,90,72,180.03,71.95,37,52,34
1948,CIN,"Cincinnati Reds",64,89,68,185.61,72.64,36,52,36
1948,CLE,"Cleveland Indians",97,58,82,187.14,72.39,36,53,44
1948,DET,"Detroit Tigers",78,76,85,182.24,72.00,33,56,43
1948,NY1,"New York Giants",78,76,73,186.38,72.90,42,47,35
1948,NYA,"New York Yankees",94,60,93,184.86,72.14,35,51,31
1948,PHA,"Philadelphia Athletics",84,70,70,185.55,72.03,31,55,33
1948,PHI,"Philadelphia Phillies",66,88,66,185.21,72.34,38,47,28
1948,PIT,"Pittsburgh Pirates",83,71,69,179.88,71.55,33,57,38
1948,SLA,"St. Louis Browns",59,94,61,185.05,72.08,37,53,43
1948,SLN,"St. Louis Cardinals",85,69,91,183.19,72.30,37,52,38
1948,WS1,"Washington Senators",56,97,65,176.49,71.51,35,55,35
1947,BOS,"Boston Red Sox",83,71,86,183.68,72.17,41,44,28
1947,BRO,"Brooklyn Dodgers",94,60,92,181.00,71.93,43,44,32
1947,BSN,"Boston Braves",86,68,78,180.94,71.91,34,54,36
1947,CHA,"Chicago White Sox",70,84,72,184.84,72.65,31,58,38
1947,CHN,"Chicago Cubs",69,85,83,180.42,71.89,36,53,37
1947,CIN,"Cincinnati Reds",73,81,67,182.87,72.11,38,49,33
1947,CLE,"Cleveland Indians",80,74,73,187.18,72.08,38,51,30
1947,DET,"Detroit Tigers",85,69,88,181.76,72.00,29,63,40
1947,NY1,"New York Giants",81,73,73,186.80,72.83,41,44,20
1947,NYA,"New York Yankees",97,57,88,187.46,72.31,39,44,24
1947,PHA,"Philadelphia Athletics",78,76,60,181.90,71.74,31,55,35
1947,PHI,"Philadelphia Phillies",62,92,59,182.66,72.34,41,45,32
1947,PIT,"Pittsburgh Pirates",62,92,69,181.62,71.71,42,45,26
1947,SLA,"St. Louis Browns",59,95,69,184.26,71.81,31,57,34
1947,SLN,"St. Louis Cardinals",89,65,94,183.67,72.23,30,66,46
1947,WS1,"Washington Senators",64,90,76,180.00,71.92,36,48,33
1946,BOS,"Boston Red Sox",104,50,84,183.90,72.00,39,45,28
1946,BRO,"Brooklyn Dodgers",96,60,82,181.09,71.73,45,46,35
1946,BSN,"Boston Braves",81,72,71,183.23,72.23,48,39,23
1946,CHA,"Chicago White Sox",74,80,76,181.77,72.08,39,45,31
1946,CHN,"Chicago Cubs",82,71,85,181.41,71.78,46,43,32
1946,CIN,"Cincinnati Reds",67,87,72,183.20,72.09,35,52,32
1946,CLE,"Cleveland Indians",68,86,74,186.77,72.17,48,38,21
1946,DET,"Detroit Tigers",92,62,89,181.65,72.16,37,47,37
1946,NY1,"New York Giants",61,93,69,185.16,72.94,49,40,16
1946,NYA,"New York Yankees",87,67,84,189.09,72.35,46,38,14
1946,PHA,"Philadelphia Athletics",49,105,58,181.15,71.95,41,44,32
1946,PHI,"Philadelphia Phillies",69,85,59,181.22,72.14,49,37,16
1946,PIT,"Pittsburgh Pirates",63,91,78,177.93,71.67,43,45,32
1946,SLA,"St. Louis Browns",66,88,79,185.73,71.95,44,43,28
1946,SLN,"St. Louis Cardinals",98,58,99,182.84,72.16,37,51,37
1946,WS1,"Washington Senators",76,78,76,178.39,71.86,36,49,30
1945,BOS,"Boston Red Sox",71,83,72,180.92,71.76,37,48,34
1945,BRO,"Brooklyn Dodgers",87,67,77,179.64,71.64,42,44,24
1945,BSN,"Boston Braves",67,85,67,183.90,71.95,42,43,22
1945,CHN,"Chicago Cubs",98,56,82,182.89,72.28,36,50,34
1945,CIN,"Cincinnati Reds",61,93,79,182.56,71.88,34,51,24
1945,DET,"Detroit Tigers",88,65,85,184.43,72.11,37,47,26
1945,NY1,"New York Giants",78,74,67,182.08,72.15,39,46,31
1945,NYA,"New York Yankees",81,71,87,188.41,72.53,32,51,30
1945,PHA,"Philadelphia Athletics",52,98,58,181.22,71.38,37,46,29
1945,PHI,"Philadelphia Phillies",46,108,57,179.43,71.57,46,42,24
1945,PIT,"Pittsburgh Pirates",82,72,84,180.16,71.50,32,58,35
1945,SLA,"St. Louis Browns",81,70,81,179.61,71.39,31,55,35
1945,SLN,"St. Louis Cardinals",95,59,102,176.81,71.43,37,48,27
1945,WS1,"Washington Senators",87,67,78,173.91,71.15,34,50,33
1944,BOS,"Boston Red Sox",77,77,79,178.73,71.79,33,53,38
1944,BRO,"Brooklyn Dodgers",63,91,83,176.72,71.40,53,36,15
1944,BSN,"Boston Braves",65,89,65,183.00,72.03,37,51,37
1944,CHA,"Chicago White Sox",71,83,77,180.38,71.66,29,57,36
1944,CHN,"Chicago Cubs",75,79,72,182.98,71.75,40,46,28
1944,CIN,"Cincinnati Reds",89,65,84,181.62,71.82,39,43,20
1944,CLE,"Cleveland Indians",72,82,76,187.17,72.00,35,53,41
1944,DET,"Detroit Tigers",88,66,80,182.78,72.03,32,52,37
1944,NY1,"New York Giants",67,87,69,183.77,72.03,35,54,39
1944,NYA,"New York Yankees",83,71,95,187.25,72.41,32,51,31
1944,PHA,"Philadelphia Athletics",72,82,59,175.77,71.03,35,49,29
1944,PHI,"Philadelphia Blue Jays",61,92,56,179.75,71.73,40,44,19
1944,PIT,"Pittsburgh Pirates",90,63,84,179.63,71.84,32,61,40
1944,SLA,"St. Louis Browns",89,65,81,179.82,71.52,33,53,33
1944,SLN,"St. Louis Cardinals",105,49,105,181.59,71.93,27,65,37
1944,WS1,"Washington Senators",64,90,70,178.30,71.41,37,45,28
1943,BOS,"Boston Red Sox",68,84,82,182.97,71.87,31,56,40
1943,BRO,"Brooklyn Dodgers",81,72,95,179.22,71.78,45,40,22
1943,BSN,"Boston Braves",68,85,65,183.27,72.19,37,45,22
1943,CHA,"Chicago White Sox",82,72,80,179.07,71.55,29,56,35
1943,CHN,"Chicago Cubs",74,79,71,183.20,71.58,40,45,23
1943,CIN,"Cincinnati Reds",87,67,84,183.57,71.93,30,58,36
1943,CLE,"Cleveland Indians",82,71,77,185.79,71.91,34,51,30
1943,DET,"Detroit Tigers",78,76,75,181.22,71.96,27,64,40
1943,NY1,"New York Giants",55,98,71,184.22,72.44,36,51,34
1943,NYA,"New York Yankees",98,56,101,186.23,71.88,26,63,37
1943,PHA,"Philadelphia Athletics",49,105,56,179.66,71.55,44,38,17
1943,PHI,"Philadelphia Blue Jays",64,90,50,181.45,71.90,42,42,22
1943,PIT,"Pittsburgh Pirates",80,74,80,183.09,72.09,32,57,37
1943,SLA,"St. Louis Browns",72,80,75,178.38,71.38,37,46,31
1943,SLN,"St. Louis Cardinals",105,49,103,179.46,71.79,28,62,34
1943,WS1,"Washington Senators",84,69,72,178.63,71.95,38,45,28
1942,BOS,"Boston Red Sox",93,59,86,182.08,71.85,26,63,34
1942,BRO,"Brooklyn Dodgers",104,50,97,182.72,71.91,32,56,36
1942,CHN,"Chicago Cubs",68,86,71,181.59,71.85,39,46,27
1942,CIN,"Cincinnati Reds",76,76,88,185.91,72.57,35,47,34
1942,CLE,"Cleveland Indians",75,79,80,187.19,71.94,36,52,31
1942,DET,"Detroit Tigers",73,81,79,181.84,71.90,31,56,35
1942,NY1,"New York Giants",85,67,77,185.81,72.10,31,56,31
1942,NYA,"New York Yankees",103,51,97,185.35,72.32,31,52,28
1942,PHA,"Philadelphia Athletics",55,99,58,182.45,72.08,38,44,21
1942,PHI,"Philadelphia Phillies",42,109,45,181.57,71.83,35,53,35
1942,SLA,"St. Louis Browns",82,69,73,180.09,71.74,35,49,29
1942,SLN,"St. Louis Cardinals",106,48,96,180.97,71.94,32,56,37
1942,WS1,"Washington Senators",62,89,65,182.94,72.36,36,46,26
1941,BOS,"Boston Red Sox",84,70,85,181.71,71.87,31,56,29
1941,BRO,"Brooklyn Dodgers",100,54,91,182.59,71.79,39,47,18
1941,BSN,"Boston Braves",62,92,63,181.69,71.69,39,50,36
1941,CHA,"Chicago White Sox",77,77,81,184.41,72.25,32,50,30
1941,CHN,"Chicago Cubs",70,84,76,180.05,71.76,41,44,28
1941,CIN,"Cincinnati Reds",88,66,95,185.06,72.09,35,48,33
1941,CLE,"Cleveland Indians",75,79,84,185.54,71.90,41,43,21
1941,DET,"Detroit Tigers",75,79,82,182.95,72.43,37,48,32
1941,NY1,"New York Giants",74,79,74,184.08,72.10,39,46,29
1941,NYA,"New York Yankees",101,53,98,186.00,72.26,27,62,36
1941,PHA,"Philadelphia Athletics",64,90,58,183.58,72.13,40,42,22
1941,PHI,"Philadelphia Phillies",43,111,46,181.56,72.24,34,56,35
1941,PIT,"Pittsburgh Pirates",81,73,76,179.29,71.66,38,49,33
1941,SLA,"St. Louis Browns",70,84,60,179.71,71.51,35,51,30
1941,SLN,"St. Louis Cardinals",97,56,91,184.37,71.82,38,48,29
1941,WS1,"Washington Senators",70,84,66,179.47,72.50,36,48,28
1940,BOS,"Boston Red Sox",82,72,84,181.00,72.33,33,53,35
1940,BRO,"Brooklyn Dodgers",88,65,78,183.73,72.10,40,47,34
1940,BSN,"Boston Bees",65,87,68,180.49,71.85,41,43,29
1940,CHA,"Chicago White Sox",82,72,84,184.48,72.00,27,59,32
1940,CHN,"Chicago Cubs",75,79,83,183.41,71.86,29,60,45
1940,CIN,"Cincinnati Reds",100,53,93,185.61,72.30,33,51,33
1940,CLE,"Cleveland Indians",89,65,87,188.03,72.13,30,57,32
1940,DET,"Detroit Tigers",90,64,85,182.09,72.34,35,51,29
1940,NY1,"New York Giants",72,80,77,182.76,72.31,29,59,37
1940,NYA,"New York Yankees",88,66,98,185.19,72.41,27,61,33
1940,PHA,"Philadelphia Athletics",54,100,54,177.62,71.62,34,52,31
1940,PHI,"Philadelphia Phillies",50,103,47,179.02,71.64,42,42,20
1940,PIT,"Pittsburgh Pirates",78,76,77,179.47,71.31,36,54,39
1940,SLA,"St. Louis Browns",67,87,55,179.50,71.84,32,58,35
1940,SLN,"St. Louis Cardinals",84,69,82,182.16,71.66,38,50,32
1940,WS1,"Washington Senators",64,90,68,180.37,72.20,35,48,31
1939,BOS,"Boston Red Sox",89,62,81,181.00,72.41,29,60,37
1939,BRO,"Brooklyn Dodgers",84,69,71,178.92,71.49,37,49,32
1939,BSN,"Boston Bees",63,88,73,175.10,71.08,39,45,28
1939,CHA,"Chicago White Sox",85,69,84,180.85,71.30,33,52,33
1939,CHN,"Chicago Cubs",84,70,89,184.34,71.90,29,59,36
1939,CIN,"Cincinnati Reds",97,57,78,183.37,72.26,38,46,22
1939,CLE,"Cleveland Indians",87,67,85,184.47,71.75,32,55,35
1939,DET,"Detroit Tigers",81,73,85,179.92,72.23,39,45,31
1939,NY1,"New York Giants",77,74,85,184.53,72.21,34,51,32
1939,NYA,"New York Yankees",106,45,102,184.26,72.22,27,57,26
1939,PHA,"Philadelphia Athletics",55,97,54,178.21,71.54,39,48,29
1939,PHI,"Philadelphia Phillies",45,106,50,179.63,71.78,46,39,20
1939,PIT,"Pittsburgh Pirates",68,85,80,182.08,71.83,36,50,36
1939,SLA,"St. Louis Browns",43,111,48,178.18,72.00,45,41,29
1939,SLN,"St. Louis Cardinals",92,61,81,180.86,71.25,36,54,34
1939,WS1,"Washington Senators",65,87,71,178.78,71.85,40,42,27
1938,BSN,"Boston Bees",77,75,76,175.82,71.21,39,44,29
1938,CHN,"Chicago Cubs",89,63,90,182.72,71.86,29,59,44
1938,CIN,"Cincinnati Reds",82,68,71,182.79,72.26,34,49,30
1938,CLE,"Cleveland Indians",86,66,83,182.52,71.64,33,51,30
1938,DET,"Detroit Tigers",84,70,85,180.19,72.03,31,54,32
